epoch,accuracy,auc,loss,lr,prc,precision,recall,specificity,val_accuracy,val_auc,val_loss,val_prc,val_precision,val_recall,val_specificity
46,0.9998942613601685,0.9999999403953552,0.011850115843117237,1.25e-05,0.9999997615814209,0.9999457001686096,0.9996896982192993,1.0,0.9509053826332092,0.9852346181869507,0.0395849347114563,0.9715002775192261,0.9210644960403442,0.9064834713935852,0.9991775751113892
47,0.9999077320098877,0.9999999403953552,0.011380466632544994,1.25e-05,0.9999997019767761,0.9999379515647888,0.9997439980506897,1.0,0.95146644115448,0.9851437211036682,0.038435835391283035,0.9713998436927795,0.9312159419059753,0.8970117568969727,0.9991954565048218
48,0.9999032616615295,0.9999999403953552,0.010921589098870754,1.25e-05,0.9999997615814209,0.9999379515647888,0.9997285008430481,1.0,0.95169597864151,0.9853726625442505,0.03845180198550224,0.9714097380638123,0.9238824844360352,0.9062166213989258,0.9991596937179565
49,0.9998964667320251,0.9999998211860657,0.010461941361427307,1.25e-05,0.9999995231628418,0.9999146461486816,0.9997285008430481,1.0,0.9503443241119385,0.9847410321235657,0.04066302999854088,0.9699515104293823,0.9144155979156494,0.9122198224067688,0.9986769556999207
50,0.9998987317085266,0.9999999403953552,0.010065427981317043,1.25e-05,0.9999997019767761,0.9999068975448608,0.9997439980506897,1.0,0.9509181380271912,0.9850960969924927,0.03976545110344887,0.9706500768661499,0.9182336330413818,0.9098630547523499,0.9987663626670837
51,0.9999122619628906,0.9999998807907104,0.00967495795339346,1.25e-05,0.9999998807907104,0.9999766945838928,0.9997206926345825,1.0,0.9511604309082031,0.9849715828895569,0.03729485347867012,0.9709393978118896,0.9286830425262451,0.898701548576355,0.9990345239639282
52,0.999948263168335,1.0,0.009343091398477554,6.25e-06,0.9999998807907104,0.9999611973762512,0.9998603463172913,1.0,0.9522826075553894,0.9854684472084045,0.03812292218208313,0.9715335369110107,0.9231984615325928,0.9092404842376709,0.9988915324211121
53,0.9999797344207764,0.9999998807907104,0.009067530743777752,6.25e-06,0.9999999403953552,0.9999922513961792,0.9999379515647888,1.0,0.9528946876525879,0.9856832027435303,0.036742229014635086,0.9720181822776794,0.9265934228897095,0.9076396226882935,0.9988915324211121
54,0.9999797344207764,0.9999998807907104,0.008759560063481331,6.25e-06,1.0,0.9999922513961792,0.9999379515647888,1.0,0.952869176864624,0.9857103228569031,0.03642836958169937,0.9718657732009888,0.926006555557251,0.90821772813797,0.9988736510276794
55,0.9999774694442749,1.0,0.008435368537902832,6.25e-06,0.9999999403953552,1.0,0.9999223947525024,1.0,0.9525248408317566,0.9856003522872925,0.035246387124061584,0.972146213054657,0.9326324462890625,0.8994130492210388,0.9989629983901978
56,0.9999774694442749,1.0,0.008118602447211742,6.25e-06,1.0,0.9999845027923584,0.9999379515647888,1.0,0.9522188305854797,0.9854411482810974,0.036562949419021606,0.9716736078262329,0.9317207932472229,0.8992795944213867,0.9989094138145447
57,0.9999774694442749,1.0000001192092896,0.007865752093493938,6.25e-06,1.0,0.999968945980072,0.9999534487724304,1.0,0.9521422982215881,0.9854599237442017,0.03589046373963356,0.9713907837867737,0.9268237352371216,0.9045268297195435,0.9989094138145447
58,0.999986469745636,1.0,0.00762703875079751,6.25e-06,1.0,0.9999922513961792,0.9999611973762512,1.0,0.9519000053405762,0.9854592680931091,0.035743873566389084,0.9712657332420349,0.9267213940620422,0.9037264585494995,0.9988736510276794
59,0.9999842643737793,1.0,0.007352891843765974,6.25e-06,1.0,1.0,0.9999457001686096,1.0,0.9521805644035339,0.9854747653007507,0.035071197897195816,0.9716100692749023,0.9349582195281982,0.8955442905426025,0.9989629983901978
60,0.9999909996986389,1.0,0.007064277306199074,6.25e-06,0.9999999403953552,1.0,0.999968945980072,1.0,0.9520148038864136,0.9854326844215393,0.034341000020504,0.971718430519104,0.9380936622619629,0.8914976716041565,0.9991060495376587
61,0.999986469745636,0.9999999403953552,0.006858857814222574,3.125e-06,0.9999999403953552,1.0,0.9999534487724304,1.0,0.9527161717414856,0.9856942296028137,0.035088859498500824,0.9716885089874268,0.9299057126045227,0.9031928181648254,0.9988557696342468
62,0.9999954700469971,0.9999999403953552,0.006723043974488974,3.125e-06,1.0,0.9999922513961792,0.9999922513961792,1.0,0.9527798891067505,0.985747218132019,0.03406249359250069,0.9721905589103699,0.9354629516601562,0.8972340822219849,0.9990524053573608
63,0.9999977350234985,1.0,0.006573034916073084,3.125e-06,0.9999999403953552,1.0,0.9999922513961792,1.0,0.9529201984405518,0.9857326745986938,0.03428797796368599,0.9720296859741211,0.9358189702033997,0.8973674774169922,0.9989629983901978
64,0.9999954700469971,1.0,0.006426552776247263,3.125e-06,1.0,1.0,0.9999845027923584,1.0,0.9523845911026001,0.9856752753257751,0.03373812884092331,0.9721312522888184,0.9386695623397827,0.8922536373138428,0.9990166425704956
65,0.9999932646751404,0.9999999403953552,0.006288598291575909,3.125e-06,1.0,1.0,0.9999767541885376,1.0,0.9521550536155701,0.985686182975769,0.033494431525468826,0.9720367193222046,0.9378388524055481,0.8922981023788452,0.998998761177063
66,0.9999932646751404,1.0,0.006178540643304586,1.5625e-06,1.0,0.9999922513961792,0.9999845027923584,1.0,0.952639639377594,0.9858496785163879,0.034528788179159164,0.9719787836074829,0.9321027398109436,0.9004358053207397,0.9988378882408142
67,0.9999932646751404,1.0,0.0061044772155582905,1.5625e-06,1.0,1.0,0.9999767541885376,1.0,0.9524866342544556,0.9858061075210571,0.03377847746014595,0.9721047878265381,0.9343860149383545,0.8973230123519897,0.9989272952079773
68,0.9999932646751404,0.9999999403953552,0.006026239134371281,1.5625e-06,1.0,1.0,0.9999767541885376,1.0,0.9524611234664917,0.9857643842697144,0.03394138813018799,0.9719908237457275,0.9365227222442627,0.8948772549629211,0.9989451766014099
69,0.9999909996986389,1.0,0.005944069474935532,1.5625e-06,1.0,1.0,0.999968945980072,1.0,0.9524866342544556,0.9857387542724609,0.033635564148426056,0.9720410108566284,0.9359200596809387,0.8956332206726074,0.9989451766014099
70,0.9999909996986389,1.0,0.005864553153514862,1.5625e-06,1.0000001192092896,0.9999922513961792,0.9999767541885376,1.0,0.9525503516197205,0.9858239889144897,0.03359563276171684,0.9721317291259766,0.9362592697143555,0.8954998254776001,0.9989629983901978
71,0.9999932646751404,1.0,0.00580992829054594,7.8125e-07,1.0,1.0,0.9999767541885376,1.0,0.9522315859794617,0.9857740998268127,0.03351425752043724,0.9720774292945862,0.9356983304023743,0.8949217200279236,0.9990166425704956
72,0.9999954700469971,1.0,0.005772874690592289,7.8125e-07,1.0,1.0,0.9999845027923584,1.0,0.9522315859794617,0.9857950210571289,0.03345676138997078,0.9721092581748962,0.9359821081161499,0.8946104645729065,0.9989808797836304
73,1.0,0.9999999403953552,0.005734490230679512,7.8125e-07,1.0,1.0,1.0,1.0,0.9524356126785278,0.9858299493789673,0.033642373979091644,0.9721173048019409,0.935382068157196,0.8960334658622742,0.9988915324211121
74,0.9999954700469971,0.9999999403953552,0.005693754646927118,7.8125e-07,1.0,1.0,0.9999845027923584,1.0,0.9524738788604736,0.9858574271202087,0.03337370976805687,0.9722375869750977,0.9361197352409363,0.8953664302825928,0.9989451766014099
75,0.9999977350234985,1.0000001192092896,0.0056527783162891865,7.8125e-07,1.0,1.0,0.9999922513961792,1.0,0.9524611234664917,0.9857845902442932,0.033423032611608505,0.9721460938453674,0.9357926249504089,0.8956776857376099,0.998998761177063
76,0.9999977350234985,0.9999999403953552,0.005621356889605522,3.90625e-07,1.0,1.0,0.9999922513961792,1.0,0.9524228572845459,0.9858270883560181,0.03325842693448067,0.9721847176551819,0.9368798732757568,0.8943436741828918,0.9990166425704956
77,0.9999977350234985,1.0,0.005600255448371172,3.90625e-07,0.9999999403953552,1.0,0.9999922513961792,1.0,0.9525120854377747,0.9858192205429077,0.0332864448428154,0.9721710681915283,0.9370225667953491,0.8945215344429016,0.9990166425704956
78,0.9999954700469971,1.0000001192092896,0.00557829812169075,3.90625e-07,1.0,1.0,0.9999845027923584,1.0,0.9523463249206543,0.9857835173606873,0.0333484411239624,0.9721449613571167,0.9362523555755615,0.8947438597679138,0.9989451766014099
79,0.9999932646751404,0.9999999403953552,0.005556588061153889,3.90625e-07,1.0,1.0,0.9999767541885376,1.0,0.9524993896484375,0.9857950806617737,0.03331149369478226,0.9721949696540833,0.9362879395484924,0.8952775001525879,0.9989629983901978
80,0.9999932646751404,1.0,0.0055364868603646755,3.90625e-07,0.9999999403953552,1.0,0.9999767541885376,1.0,0.9525375962257385,0.9857822060585022,0.03327687829732895,0.9721911549568176,0.9366623163223267,0.8950106501579285,0.998998761177063
81,1.0,1.0,0.005516417790204287,1.953125e-07,1.0,1.0,1.0,1.0,0.9524993896484375,0.9858227372169495,0.033260371536016464,0.9722065925598145,0.9360446333885193,0.8955442905426025,0.9989808797836304
82,0.9999977350234985,1.0,0.005506949499249458,1.953125e-07,1.0,1.0,0.9999922513961792,1.0,0.9524993896484375,0.9857702851295471,0.033309001475572586,0.9721759557723999,0.9364909529685974,0.8950551152229309,0.9989629983901978
83,0.9999932646751404,1.0,0.005495632532984018,1.953125e-07,1.0,1.0,0.9999767541885376,1.0,0.9524228572845459,0.985783576965332,0.03331296518445015,0.972186803817749,0.936107873916626,0.895188570022583,0.9989629983901978
84,0.9999977350234985,1.0,0.005484460853040218,1.953125e-07,1.0,1.0,0.9999922513961792,1.0,0.9525758624076843,0.9858387112617493,0.03326691687107086,0.9722368121147156,0.9361435174942017,0.8957221508026123,0.9989808797836304
85,1.0,1.0000001192092896,0.005472678225487471,1.953125e-07,1.0,1.0,1.0,1.0,0.9524993896484375,0.9858277440071106,0.03321244567632675,0.9722030758857727,0.9370603561401367,0.8944326043128967,0.9989451766014099
86,0.9999954700469971,1.0,0.005464503075927496,1e-07,1.0,0.9999922513961792,0.9999922513961792,1.0,0.9525631070137024,0.9858513474464417,0.03324422985315323,0.9722093343734741,0.9363433718681335,0.8954553604125977,0.9989629983901978
87,0.9999977350234985,1.0,0.005457629449665546,1e-07,1.0,1.0,0.9999922513961792,1.0,0.9525631070137024,0.9858443737030029,0.03323976695537567,0.9721990823745728,0.9365057349205017,0.8952775001525879,0.9989272952079773
88,0.9999977350234985,1.0000001192092896,0.005453155376017094,1e-07,1.0000001192092896,1.0,0.9999922513961792,1.0,0.9525120854377747,0.9858178496360779,0.03323277458548546,0.9721736907958984,0.9364126920700073,0.895188570022583,0.9989094138145447
89,0.9999954700469971,0.9999999403953552,0.005448612850159407,1e-07,0.9999999403953552,1.0,0.9999845027923584,1.0,0.9524611234664917,0.985777735710144,0.0331454835832119,0.9721561670303345,0.9375,0.8938100337982178,0.9989272952079773
